Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
Crest,BandE_5k_10k,HighLowBandRatio,518.653848197423,395.821887057684,55.3755723210136,-0.00379517734447954
Crest,Bandwidth_Hz,Skewness,518.657267503024,387.520670930572,51.9979958705022,-0.00380841273759636
BandE_5k_10k,Bandwidth_Hz,TotalEnergy,518.766810824934,395.755789984305,55.6751358375427,-0.00423247744128652
BandE_5k_10k,Bandwidth_Hz,SpectralCentroid_Hz,519.728726958606,388.542534830859,55.1857915561955,-0.00796009835378153
Crest,BandE_0k_5k,TotalEnergy,520.258040658042,407.746997976487,56.6704234457081,-0.0100142421565854
BandE_5k_10k,HighLowBandRatio,TotalEnergy,521.425416109238,386.357404716625,61.5353762318464,-0.0145519467437158
PeakAmp,Kurtosis,ZeroCrossRate_Hz,521.530094460465,393.23161224527,58.9879211921102,-0.0149593387961524
ZeroCrossRate_Hz,BandE_0k_5k,SpectralCentroid_Hz,522.650842526974,408.017002936629,60.8953281939627,-0.019326242893148
BandE_5k_10k,TotalEnergy,Skewness,522.951673030298,390.252178136826,56.6162310221892,-0.0205000004071905
ZeroCrossRate_Hz,BandE_0k_5k,PeakToPeak,523.046625969514,418.257978556809,58.1195416941113,-0.0208706207783704
PeakAmp,BandE_5k_10k,HighLowBandRatio,524.323936962638,384.350473790191,58.056618907011,-0.0258627625375818
BandE_5k_10k,HighLowBandRatio,SpectralCentroid_Hz,524.501606206894,383.347707346512,51.3921544887685,-0.0265581156556214
ZeroCrossRate_Hz,Bandwidth_Hz,SpectralCentroid_Hz,524.805177615807,420.523017368305,63.5595409799624,-0.0277467635971931
Crest,BandE_5k_10k,BandE_0k_5k,524.994875734469,411.095549902576,52.2321321750555,-0.0284898845556976
Crest,ZeroCrossRate_Hz,BandE_0k_5k,525.890579270548,421.092982749548,55.5390490192257,-0.032002329823499
Crest,HighLowBandRatio,Skewness,525.95402432986,403.560232879195,61.9222808513035,-0.0322513527236492
Crest,Bandwidth_Hz,SpectralCentroid_Hz,526.015159239475,414.867852313898,58.90951308697,-0.0324913366685038
Kurtosis,Bandwidth_Hz,Skewness,526.444874788696,416.94852773526,62.6726589923177,-0.0341789641063031
Crest,PeakAmp,Skewness,527.037584583412,412.81007432678,52.976256619807,-0.0365089822821363
Crest,BandE_5k_10k,ZeroCrossRate_Hz,527.395012991605,414.844332037194,55.1707271845086,-0.0379153464295217
Crest,Kurtosis,SpectralCentroid_Hz,527.864298410554,414.579192906582,65.3277785282722,-0.0397632791241116
ZeroCrossRate_Hz,BandE_0k_5k,TotalEnergy,527.92608607772,407.58694606218,57.8498342598544,-0.0400067064882947
Crest,SpectralCentroid_Hz,Skewness,529.126544832193,406.550776598646,55.4621911171169,-0.0447418565886326
PeakAmp,HighLowBandRatio,SpectralCentroid_Hz,529.564104274144,366.129936042258,60.8872992815626,-0.0464704626547714
BandE_5k_10k,ZeroCrossRate_Hz,PeakToPeak,533.575775639394,401.335124088362,52.2661722854239,-0.0623854264057082
Crest,ZeroCrossRate_Hz,SpectralCentroid_Hz,535.407749051845,411.856743159472,61.4152477000273,-0.0696931157026091
HighLowBandRatio,ZeroCrossRate_Hz,Bandwidth_Hz,535.857679352255,413.388207291141,53.5197651469221,-0.0714917059203886
BandE_0k_5k,TotalEnergy,PeakToPeak,535.896880786116,419.90303509579,61.3464120900659,-0.0716484846670307
BandE_0k_5k,Bandwidth_Hz,TotalEnergy,538.277857328555,421.977217793869,63.2293614794234,-0.0811922542850316
Crest,BandE_5k_10k,Bandwidth_Hz,538.313127830285,403.505636079955,49.1605455952822,-0.0813339485498861
Crest,ZeroCrossRate_Hz,Skewness,539.56509672673,428.99634469015,61.0728304291558,-0.086369570681623
BandE_0k_5k,PeakToPeak,Skewness,542.739594417338,430.58163985837,62.360447873279,-0.0991903508048191
HighLowBandRatio,ZeroCrossRate_Hz,BandE_0k_5k,542.76716442397,433.114493747004,60.3447281647221,-0.0993020266629245
Crest,BandE_5k_10k,TotalEnergy,544.059333436943,426.882843010007,61.3987015114905,-0.104542486975693
Kurtosis,HighLowBandRatio,SpectralCentroid_Hz,544.100858677252,429.562964695601,67.710383576057,-0.10471110146223
Crest,BandE_5k_10k,Skewness,545.008651280965,427.861492915118,56.431267879969,-0.108400436411773
Kurtosis,BandE_5k_10k,TotalEnergy,547.127164903051,398.755260467901,69.2073733109626,-0.11703415336094
PeakAmp,Kurtosis,Bandwidth_Hz,547.350878206698,438.846845202861,61.8278965561985,-0.117947822088383
Crest,Kurtosis,Bandwidth_Hz,547.535853905365,410.434838422293,68.0710204835239,-0.118703564447764
ZeroCrossRate_Hz,TotalEnergy,Skewness,548.292310522676,424.056891828054,62.4890081293563,-0.121796824125534
BandE_5k_10k,HighLowBandRatio,ZeroCrossRate_Hz,550.348890684947,420.728300445812,65.2622924322894,-0.130228063504798
Crest,BandE_0k_5k,Bandwidth_Hz,550.569487028807,416.934710205,51.7713192993016,-0.131134303713736
Kurtosis,BandE_0k_5k,Bandwidth_Hz,552.970250324416,436.845074519985,73.7134074347693,-0.141020454149199
HighLowBandRatio,TotalEnergy,PeakToPeak,554.854540518744,447.930570720988,73.364036473502,-0.148809939473038
BandE_5k_10k,ZeroCrossRate_Hz,SpectralCentroid_Hz,555.717231452576,412.31222165022,63.9746484912338,-0.15238506883042
